,totalIncome,famSize,ageYrs,yrsEmpl,UNEMPLOYED,ApprStatus,genderR,ownsCarR,ownsRealtyR,eduLvlR,incomeTypeR,housingTypeR,famStatusR
133390,135000.0,1.0,32.0,1.9658172310177484,1,0,1,0,0,0,0,3,2
133403,90000.0,2.0,48.0,3.129427708987864,1,1,0,0,0,1,3,0,1
133423,90000.0,2.0,48.0,3.129427708987864,1,0,0,0,0,1,3,0,1
133470,315000.0,3.0,31.0,6.883098215569108,1,0,0,0,1,1,3,1,0
133558,315000.0,3.0,31.0,6.883098215569108,1,1,0,0,1,1,3,1,0
133656,126000.0,4.0,29.0,1.128017686879265,1,0,1,1,1,1,0,1,1
133680,135000.0,1.0,45.0,3.718077715490393,1,1,0,0,1,1,0,1,3
133709,135000.0,1.0,45.0,3.718077715490393,1,0,0,0,1,1,0,1,3
133763,225000.0,2.0,48.0,8.632620793034764,1,1,0,1,1,0,0,1,1
133810,225000.0,2.0,48.0,8.632620793034764,1,0,0,1,1,0,0,1,1
134259,112500.0,3.0,29.0,8.213721020965522,1,0,0,1,1,0,1,1,0
134288,112500.0,3.0,29.0,8.213721020965522,1,1,0,1,1,0,1,1,0
134442,67500.0,1.0,56.0,0.0,0,0,0,0,1,1,2,1,4
134464,67500.0,1.0,56.0,0.0,0,1,0,0,1,1,2,1,4
134591,67500.0,2.0,45.0,7.466272408057661,1,1,1,1,1,1,0,1,1
134607,67500.0,2.0,45.0,7.466272408057661,1,0,1,1,1,1,0,1,1
134659,180000.0,1.0,41.0,5.212974941306118,1,0,0,0,1,1,0,1,2
134671,247500.0,2.0,58.0,10.546417790919731,1,1,0,1,0,1,0,1,1
134762,247500.0,2.0,58.0,10.546417790919731,1,0,0,1,0,1,0,1,1
134876,67500.0,2.0,34.0,4.128763766538669,1,1,0,0,1,0,0,1,1
134979,67500.0,2.0,34.0,4.128763766538669,1,0,0,0,1,0,0,1,1
135091,292500.0,2.0,63.0,0.0,0,0,0,0,1,1,2,1,0
135111,112500.0,2.0,50.0,2.379241189073013,1,0,0,0,0,1,1,1,1
135146,153000.0,2.0,52.0,4.052102370342992,1,1,1,1,1,1,3,1,0
135218,153000.0,2.0,52.0,4.052102370342992,1,0,1,1,1,1,3,1,0
135261,135000.0,2.0,53.0,23.129838395038917,1,1,0,0,1,1,0,1,1
135289,135000.0,2.0,53.0,23.129838395038917,1,0,0,0,1,1,0,1,1
135345,225000.0,3.0,52.0,1.8836800208080933,1,1,1,0,0,0,1,2,1
135388,112500.0,2.0,60.0,0.0,0,0,1,1,1,3,2,1,1
135401,81000.0,3.0,29.0,1.7988049035914495,1,1,0,0,0,0,0,1,1
135430,81000.0,3.0,29.0,1.7988049035914495,1,0,0,0,0,0,0,1,1
135443,112500.0,2.0,35.0,3.299177943421152,1,0,0,0,1,0,0,1,0
135548,202500.0,1.0,55.0,0.7994688460406442,1,0,0,0,1,1,1,1,2
135566,133650.0,3.0,40.0,5.3799872687324175,1,0,0,1,1,1,1,1,1
135637,135000.0,3.0,56.0,14.716250162563227,1,1,1,1,1,1,0,1,1
135705,103500.0,1.0,66.0,0.0,0,1,0,0,1,1,2,1,4
135737,103500.0,1.0,66.0,0.0,0,0,0,0,1,1,2,1,4
135856,202500.0,1.0,37.0,7.466272408057661,1,0,0,1,1,1,0,1,2
769913,202500.0,1.0,37.0,7.466272408057661,1,1,0,1,1,1,0,1,2
135916,270000.0,2.0,47.0,10.464280580710076,1,1,0,0,1,1,1,1,1
135968,270000.0,2.0,47.0,10.464280580710076,1,0,0,0,1,1,1,1,1
135987,337500.0,5.0,31.0,0.5475814013977015,1,1,0,0,1,0,1,1,1
136016,202500.0,2.0,44.0,5.546999596158717,1,0,1,1,1,1,0,1,0
136079,202500.0,2.0,44.0,5.546999596158717,1,1,1,1,1,1,0,1,0
136109,180000.0,2.0,42.0,5.051438427893797,1,0,0,0,1,0,0,1,1
136162,157500.0,2.0,51.0,5.212974941306118,1,0,0,0,1,1,1,1,1
136198,112500.0,2.0,63.0,0.0,0,0,1,0,0,1,2,2,1
136219,112500.0,2.0,63.0,0.0,0,1,1,0,0,1,2,2,1
136240,139500.0,3.0,60.0,0.0,0,0,0,0,1,3,2,1,1
136307,270000.0,2.0,31.0,6.546335653709521,1,1,1,1,1,1,0,1,1
136407,180000.0,1.0,42.0,19.548656029897945,1,1,0,1,1,0,1,1,2
136437,180000.0,1.0,42.0,19.548656029897945,1,0,0,1,1,0,1,1,2
136587,135000.0,2.0,44.0,2.631128633715956,1,1,0,0,1,1,0,1,1
136653,135000.0,2.0,44.0,2.631128633715956,1,0,0,0,1,1,0,1,1
136714,225000.0,1.0,63.0,14.464362717920286,1,1,0,0,1,1,0,1,4
136764,225000.0,1.0,63.0,14.464362717920286,1,0,0,0,1,1,0,1,4
136785,180000.0,3.0,23.0,3.885090042916693,1,1,0,0,1,1,0,3,1
136809,180000.0,3.0,23.0,3.885090042916693,1,0,0,0,1,1,0,3,1
136866,90000.0,1.0,49.0,3.466190270847451,1,1,0,0,1,1,1,1,2
136906,270000.0,2.0,49.0,15.46643668247808,1,0,0,0,1,1,1,1,1
136920,270000.0,2.0,49.0,15.46643668247808,1,1,0,0,1,1,1,1,1
136935,135000.0,2.0,40.0,6.212310998856924,1,1,0,0,1,1,1,1,1
137049,270000.0,2.0,34.0,2.8830160783588985,1,0,0,0,1,0,0,1,1
137101,135000.0,1.0,44.0,3.885090042916693,1,1,0,0,0,1,0,1,3
137145,112500.0,4.0,39.0,2.379241189073013,1,0,1,0,1,1,0,1,1
137153,112500.0,4.0,39.0,2.379241189073013,1,1,1,0,1,1,0,1,1
137175,180000.0,3.0,25.0,1.4647802487388517,1,1,0,0,1,2,1,1,1
137190,225000.0,3.0,35.0,12.632702930244974,1,1,0,1,0,1,1,1,1
137246,630000.0,1.0,61.0,4.213638883755313,1,1,0,0,1,0,0,1,3
137452,630000.0,1.0,61.0,4.213638883755313,1,0,0,0,1,0,0,1,3
137587,180000.0,1.0,34.0,14.965399700199182,1,1,1,1,0,0,0,1,3
137664,67500.0,2.0,51.0,5.883762158018302,1,1,0,0,0,1,0,1,1
137829,67500.0,2.0,51.0,5.883762158018302,1,0,0,0,0,1,0,1,1
137898,112500.0,3.0,37.0,2.7981409611422547,1,1,1,1,1,1,0,1,0
137975,112500.0,3.0,37.0,2.7981409611422547,1,0,1,1,1,1,0,1,0
137984,63000.0,1.0,57.0,0.0,0,1,1,0,1,1,2,1,2
138101,270000.0,2.0,55.0,15.548573892687736,1,0,0,1,1,0,1,1,1
138105,270000.0,2.0,55.0,15.548573892687736,1,1,0,1,1,0,1,1,1
138366,202500.0,2.0,50.0,3.299177943421152,1,1,1,0,1,0,0,1,3
138409,202500.0,2.0,50.0,3.299177943421152,1,0,1,0,1,0,0,1,3
138430,90000.0,2.0,35.0,1.7988049035914495,1,1,1,0,1,1,0,1,2
138437,90000.0,2.0,35.0,1.7988049035914495,1,0,1,0,1,1,0,1,2
138499,225000.0,3.0,30.0,2.1273537444300703,1,1,1,0,1,1,0,1,1
138542,265500.0,3.0,31.0,6.883098215569108,1,1,0,1,1,0,0,3,1
138565,265500.0,3.0,31.0,6.883098215569108,1,0,0,1,1,0,0,3,1
138637,135000.0,3.0,27.0,7.967309390336557,1,1,0,0,1,0,1,1,1
138789,135000.0,3.0,27.0,7.967309390336557,1,0,0,0,1,0,1,1,1
138906,83250.0,2.0,52.0,20.632867204665395,1,0,1,1,1,1,0,1,1
138953,83250.0,2.0,52.0,20.632867204665395,1,1,1,1,1,1,0,1,1
139000,202500.0,1.0,23.0,2.050692348234392,1,0,1,0,1,2,0,3,2
139004,135000.0,1.0,64.0,0.0,0,1,0,0,0,1,2,1,2
139118,315000.0,2.0,60.0,2.7981409611422547,1,0,1,1,1,0,1,1,1
139122,315000.0,2.0,60.0,2.7981409611422547,1,1,1,1,1,0,1,1,1
139148,135000.0,3.0,29.0,2.7981409611422547,1,0,1,0,1,1,0,1,1
139198,202500.0,2.0,50.0,5.546999596158717,1,0,1,0,1,1,0,1,1
139222,225000.0,2.0,55.0,9.051520565104006,1,0,0,0,1,0,0,1,1
139236,157500.0,2.0,59.0,33.54757455663018,1,1,1,1,0,1,0,2,1
139260,157500.0,2.0,59.0,33.54757455663018,1,0,1,1,0,1,0,2,1
139292,112500.0,2.0,59.0,2.212228861646714,1,1,0,0,1,1,3,1,1
139328,112500.0,2.0,59.0,2.212228861646714,1,0,0,0,1,1,3,1,1
139754,225000.0,1.0,50.0,6.546335653709521,1,1,0,1,1,1,0,1,2
139813,238500.0,3.0,32.0,5.3799872687324175,1,1,1,1,0,0,0,3,1
139847,238500.0,3.0,32.0,5.3799872687324175,1,0,1,1,0,0,0,3,1
140070,108000.0,4.0,35.0,2.51339863241545,1,1,1,1,1,1,3,1,1
140150,108000.0,4.0,35.0,2.51339863241545,1,0,1,1,1,1,3,1,1
140217,157500.0,2.0,54.0,9.177464287425478,1,0,0,0,1,1,3,1,1
140233,157500.0,2.0,54.0,9.177464287425478,1,1,0,0,1,1,3,1,1
140414,157500.0,4.0,36.0,2.4668542132966453,1,1,1,0,0,0,0,1,1
140431,157500.0,4.0,36.0,2.4668542132966453,1,0,1,0,0,0,0,1,1
140435,270000.0,2.0,43.0,16.553385764252518,1,1,1,1,1,1,3,1,1
140463,202500.0,2.0,57.0,2.800878868149243,1,1,0,0,0,1,0,1,1
140468,157500.0,1.0,39.0,4.969301217684142,1,1,0,0,0,1,1,1,4
140500,315000.0,1.0,27.0,3.471666084861428,1,1,0,0,0,2,0,3,2
140531,202500.0,2.0,30.0,5.968637275234946,1,1,1,1,0,1,1,1,1
140578,225000.0,2.0,36.0,5.798887040801659,1,1,1,1,0,0,3,1,1
140598,144000.0,2.0,54.0,13.883926432438722,1,1,0,1,0,0,0,1,1
140652,270000.0,2.0,29.0,9.555295454389892,1,0,0,0,0,1,0,3,3
140658,180000.0,2.0,46.0,2.9706291025825307,1,0,1,1,0,1,0,1,0
140664,247500.0,1.0,55.0,7.137723567219039,1,1,0,0,1,1,0,1,4
140706,324000.0,1.0,29.0,1.8809421138011049,1,0,1,1,1,1,0,1,2
140712,225000.0,3.0,42.0,0.5530572154116785,1,1,1,1,1,1,1,1,1
140757,135000.0,1.0,28.0,3.0500284057851976,1,0,0,0,1,1,0,5,2
140779,135000.0,1.0,28.0,3.0500284057851976,1,1,0,0,1,1,0,5,2
140818,315000.0,4.0,43.0,7.882434273119913,1,1,1,1,0,1,1,1,1
140853,315000.0,4.0,43.0,7.882434273119913,1,0,1,1,0,1,1,1,1
140985,135000.0,3.0,36.0,10.636768722150352,1,1,0,1,0,1,1,1,1
141059,270000.0,4.0,33.0,8.219196834979499,1,0,1,1,0,0,0,1,1
141079,135000.0,2.0,42.0,7.471748222071637,1,1,0,0,0,1,3,1,1
141112,135000.0,2.0,42.0,7.471748222071637,1,0,0,0,0,1,3,1,1
141123,225000.0,5.0,34.0,10.135731739871456,1,0,1,0,0,0,1,1,1
141132,112500.0,2.0,30.0,1.7988049035914495,1,0,0,1,0,0,1,1,1
141162,189000.0,2.0,43.0,5.133575638103451,1,0,0,0,1,0,1,1,1
141205,189000.0,2.0,43.0,5.133575638103451,1,1,0,0,1,0,1,1,1
141254,112500.0,2.0,53.0,15.053012724422814,1,1,0,0,0,1,0,1,1
769984,135000.0,1.0,30.0,6.554549374730487,1,0,0,0,0,0,0,1,2
141300,126000.0,2.0,50.0,14.886000396996517,1,1,1,1,0,1,0,1,1
141325,103500.0,4.0,43.0,2.387454910093979,1,1,0,1,0,1,0,1,1
141401,112500.0,2.0,37.0,11.885254317337113,1,0,0,0,0,1,0,1,1
141427,202500.0,3.0,38.0,19.137969978849668,1,1,1,1,1,1,0,1,1
141448,225000.0,2.0,47.0,1.6372683901791276,1,0,0,0,1,1,0,1,1
141463,157500.0,2.0,34.0,2.135567465451036,1,1,0,0,1,1,1,1,1
141475,252000.0,2.0,42.0,1.2156307111028974,1,0,0,1,1,0,1,1,1
141478,252000.0,2.0,42.0,1.2156307111028974,1,1,0,1,1,0,1,1,1
141514,180000.0,1.0,38.0,3.13764143000883,1,0,1,0,0,1,0,1,2
141532,247500.0,2.0,33.0,7.389611011861982,1,0,1,0,0,1,3,1,1
141574,270000.0,2.0,32.0,11.389693149072192,1,1,1,0,0,1,1,3,1
141595,180000.0,2.0,58.0,12.21927897218971,1,0,1,1,0,3,0,1,1
141624,90000.0,4.0,26.0,3.471666084861428,1,1,0,0,0,1,0,3,1
141640,153000.0,1.0,33.0,3.885090042916693,1,0,0,0,0,1,1,3,3
141666,225000.0,2.0,37.0,5.968637275234946,1,1,0,0,0,1,0,1,1
141694,157500.0,1.0,42.0,0.6379323326283223,1,1,1,0,0,1,1,1,3
141766,189000.0,3.0,40.0,6.217786812870901,1,1,0,0,0,0,0,1,1
141795,270000.0,2.0,34.0,1.051356290683587,1,1,0,1,0,0,1,1,1
141805,202500.0,3.0,34.0,5.555213317179682,1,0,1,1,0,1,3,3,1
141813,112500.0,2.0,30.0,10.135731739871456,1,0,0,0,0,0,0,3,1
141822,405000.0,2.0,38.0,2.7214795649465766,1,0,1,1,0,0,1,5,1
141839,225000.0,2.0,48.0,7.556623339288281,1,1,1,0,0,0,0,1,1
141861,126000.0,5.0,40.0,4.052102370342992,1,0,0,0,1,1,1,1,1
141887,202500.0,3.0,28.0,1.2156307111028974,1,0,1,1,0,0,1,3,1
141894,112500.0,2.0,48.0,0.2162946535520921,1,1,0,0,1,1,0,1,3
141921,112500.0,3.0,44.0,3.386790967644784,1,0,0,1,1,1,0,1,0
141928,202500.0,2.0,49.0,5.46760029295605,1,1,1,0,1,1,1,1,1
141975,270000.0,2.0,43.0,8.468346372615454,1,0,1,1,1,1,0,1,1
141988,351000.0,3.0,37.0,1.2156307111028974,1,0,1,1,1,1,0,1,1
142008,157500.0,1.0,28.0,2.135567465451036,1,1,1,1,0,1,0,1,2
142043,72000.0,3.0,28.0,1.5551311799694725,1,1,0,0,0,0,0,1,1
142095,171000.0,2.0,57.0,11.219942914638905,1,0,1,0,0,1,0,1,1
142145,202500.0,2.0,57.0,0.0,0,1,0,0,0,1,2,1,1
142160,90000.0,4.0,39.0,0.7994688460406442,1,0,0,1,0,1,0,1,1
142181,202500.0,2.0,43.0,4.219114697769291,1,0,1,1,0,1,0,1,1
142198,135000.0,3.0,44.0,1.051356290683587,1,0,0,1,0,1,0,1,1
142220,441000.0,2.0,40.0,14.554713649150909,1,1,0,1,0,1,0,1,1
142223,227250.0,2.0,55.0,12.799715257671274,1,0,0,0,1,1,1,1,1
142231,90000.0,2.0,56.0,0.0,0,0,0,0,1,1,2,1,1
142236,180000.0,5.0,35.0,16.049610874966632,1,0,0,1,1,1,0,2,1
142265,112500.0,2.0,52.0,5.555213317179682,1,1,0,1,0,1,0,1,1
142306,144000.0,2.0,53.0,9.470420337173248,1,0,0,0,0,0,1,1,3
142320,135000.0,2.0,45.0,2.2177046756606917,1,1,1,1,0,1,1,1,1
142353,135000.0,1.0,65.0,0.0,0,0,0,0,0,1,2,1,4
142360,157500.0,2.0,65.0,0.0,0,1,1,1,0,1,2,1,1
142395,292500.0,3.0,41.0,18.30290834171817,1,0,1,0,1,0,0,1,1
142410,144000.0,2.0,52.0,0.0,0,0,1,1,1,0,2,1,1
142438,225000.0,4.0,30.0,0.722807449844966,1,0,1,1,0,0,0,1,1
142455,117000.0,2.0,29.0,0.722807449844966,1,0,0,0,0,1,0,1,1
142470,270000.0,2.0,31.0,8.388947069412787,1,1,1,0,0,1,1,1,1
142500,135000.0,1.0,62.0,0.0,0,0,0,0,1,1,2,1,4
142511,103500.0,2.0,52.0,20.79987953209169,1,0,0,0,0,1,0,1,0
142537,540000.0,5.0,37.0,4.799550983250854,1,1,0,1,0,0,0,1,1
142574,81000.0,2.0,61.0,0.0,0,1,0,0,1,1,2,1,1
142626,202500.0,4.0,37.0,0.0,0,1,0,0,0,1,2,1,4
142653,202500.0,4.0,37.0,0.0,0,0,0,0,0,1,2,1,4
142668,180000.0,2.0,28.0,1.6372683901791276,1,1,1,1,0,0,1,1,1
142680,117000.0,2.0,41.0,3.7235535295043705,1,1,0,1,0,1,0,1,1
142698,112500.0,2.0,58.0,0.0,0,0,0,0,0,1,2,1,1
142705,112500.0,1.0,26.0,1.2183686181098858,1,0,1,0,0,1,0,1,2
142721,180000.0,1.0,29.0,7.137723567219039,1,1,1,1,0,1,0,1,2
142758,157500.0,4.0,36.0,5.048700520886808,1,0,1,1,0,1,0,1,1
142765,157500.0,2.0,47.0,25.969047961285995,1,1,1,0,0,1,1,1,1
142819,90000.0,2.0,44.0,2.7981409611422547,1,0,0,0,1,0,0,1,0
142823,90000.0,2.0,44.0,2.7981409611422547,1,1,0,0,1,0,0,1,0
142833,382500.0,4.0,52.0,13.215877122733524,1,1,0,0,0,1,3,1,1
142867,135000.0,2.0,56.0,3.556541202078072,1,0,1,1,0,0,0,1,1
142915,360000.0,2.0,57.0,0.0,0,1,0,1,0,0,2,1,1
142924,63000.0,2.0,59.0,0.0,0,1,0,0,1,1,2,1,1
142960,99000.0,2.0,66.0,0.0,0,1,0,1,1,0,2,1,1
142974,315000.0,2.0,48.0,6.466936350506855,1,1,0,1,1,1,0,3,1
142986,450000.0,2.0,53.0,4.136977487559635,1,1,0,0,0,1,0,1,1
143038,81000.0,2.0,45.0,3.969965160133336,1,1,0,1,0,1,0,1,1
143094,90000.0,3.0,40.0,1.3005058283195412,1,1,0,1,1,1,1,1,1
143125,315000.0,2.0,43.0,6.883098215569108,1,1,1,1,1,2,1,1,1
143134,112500.0,3.0,39.0,0.3860448879853795,1,0,0,1,1,1,0,1,1
143155,202500.0,3.0,40.0,14.133075970074676,1,1,0,0,1,1,0,1,1
143171,202500.0,3.0,40.0,14.133075970074676,1,0,0,0,1,1,0,1,1
143176,157500.0,4.0,32.0,10.384881277507407,1,1,0,0,1,1,0,1,1
143223,99000.0,3.0,42.0,2.7214795649465766,1,1,0,0,0,1,1,1,1
143282,270000.0,3.0,32.0,1.8836800208080933,1,0,0,0,1,0,3,3,3
143292,202500.0,3.0,41.0,8.049446600546212,1,1,1,1,1,1,3,1,1
143314,292500.0,2.0,49.0,12.21927897218971,1,1,0,0,1,0,0,1,1
143363,292500.0,2.0,49.0,12.21927897218971,1,0,0,0,1,0,0,1,1
143392,90000.0,3.0,38.0,2.7214795649465766,1,0,0,1,1,1,0,1,1
143430,382500.0,2.0,48.0,3.3046537574351285,1,1,1,0,0,1,0,2,1
143477,180000.0,3.0,44.0,6.215048905863912,1,0,1,0,1,1,0,0,1
143489,180000.0,3.0,44.0,6.215048905863912,1,1,1,0,1,1,0,0,1
143501,225000.0,2.0,44.0,2.38471700308699,1,1,0,1,0,0,1,1,0
143517,180000.0,3.0,43.0,5.048700520886808,1,1,0,0,1,1,0,1,1
143550,157500.0,2.0,44.0,19.55413184391192,1,0,0,0,1,1,1,1,1
143574,202500.0,2.0,25.0,4.969301217684142,1,1,0,1,0,1,0,1,1
143577,90000.0,2.0,48.0,12.556041534049296,1,1,1,1,1,1,0,1,1
143599,90000.0,2.0,48.0,12.556041534049296,1,0,1,1,1,1,0,1,1
143606,112500.0,4.0,36.0,5.881024251011314,1,0,1,0,1,1,0,1,1
143631,270000.0,2.0,32.0,5.881024251011314,1,1,1,1,0,1,1,1,1
143679,90000.0,2.0,47.0,8.553221489832097,1,1,0,1,1,1,0,1,1
143724,180000.0,2.0,57.0,0.0,0,1,0,0,1,1,2,1,0
143738,157500.0,2.0,41.0,7.636022642490948,1,1,0,0,1,1,1,1,1
143763,54000.0,2.0,51.0,9.881106388221523,1,0,0,0,1,1,1,1,1
143803,157500.0,1.0,49.0,4.301251907978945,1,1,1,0,1,1,0,1,4
143830,67500.0,2.0,52.0,0.4681820981950348,1,1,0,0,0,1,1,1,0
143896,135000.0,2.0,52.0,19.220107189059323,1,1,0,0,1,1,0,1,1
143942,225000.0,3.0,40.0,15.797723430323687,1,0,0,0,1,1,1,1,1
143965,117000.0,2.0,60.0,2.2149667686537025,1,1,1,1,1,1,3,1,1
143991,202500.0,1.0,44.0,6.215048905863912,1,1,0,0,0,1,0,1,4
144010,202500.0,1.0,44.0,6.215048905863912,1,0,0,0,0,1,0,1,4
144018,121500.0,2.0,66.0,0.0,0,1,0,1,1,1,2,1,1
144066,315000.0,2.0,52.0,5.051438427893797,1,1,1,1,1,1,0,1,1
144118,126000.0,2.0,24.0,0.4709200052020233,1,1,1,1,0,1,0,1,1
144120,135000.0,2.0,64.0,0.7200695428379775,1,1,1,0,0,0,3,5,1
144133,193500.0,3.0,40.0,19.30224439926898,1,0,0,1,1,0,1,1,1
144139,90000.0,1.0,32.0,2.7214795649465766,1,1,1,0,0,0,0,3,2
144178,157500.0,3.0,33.0,5.798887040801659,1,1,0,0,0,3,0,1,0
144198,112500.0,2.0,38.0,3.638678412287727,1,1,0,0,0,1,0,1,1
144213,166500.0,2.0,65.0,36.638671567520205,1,0,0,0,1,0,3,1,1
144235,202500.0,3.0,35.0,2.486019562345565,1,0,0,0,0,0,0,3,0
144273,450000.0,4.0,33.0,3.5729686441200026,1,1,1,1,1,0,0,1,1
144307,193500.0,1.0,60.0,0.0,0,0,0,0,1,1,2,1,2
144338,193500.0,1.0,60.0,0.0,0,1,0,0,1,1,2,1,2
144361,180000.0,1.0,61.0,0.9856465225158628,1,1,1,0,0,1,1,1,3
144364,112500.0,1.0,40.0,14.902427839038449,1,0,0,0,1,1,0,1,2
144377,135000.0,3.0,46.0,17.38570949437702,1,0,1,1,1,1,0,1,1
144386,135000.0,3.0,33.0,8.134321717762855,1,1,0,1,1,1,3,2,1
144390,135000.0,3.0,33.0,8.134321717762855,1,0,0,1,1,1,3,2,1
144419,180000.0,3.0,44.0,8.572386838881018,1,1,0,0,1,1,0,1,1
144454,405000.0,2.0,37.0,5.404628431795314,1,1,0,0,1,0,1,1,4
144511,112500.0,2.0,57.0,0.0,0,1,1,0,1,1,2,1,1
144534,216000.0,3.0,28.0,3.7208156224973816,1,0,0,1,1,0,0,1,1
144544,180000.0,3.0,28.0,9.15282312436258,1,1,1,1,1,1,1,1,1
144608,270000.0,1.0,63.0,1.4045462945851044,1,0,0,0,1,0,0,1,2
144618,157500.0,2.0,48.0,4.153404929601566,1,1,0,0,0,1,0,1,0
144656,135000.0,2.0,49.0,10.551893604933708,1,0,0,0,0,1,0,1,1
144664,225000.0,4.0,38.0,1.552393272962484,1,0,1,1,1,1,0,1,1
144698,135000.0,2.0,27.0,1.7385709494377024,1,1,0,0,1,0,3,1,1
144745,135000.0,1.0,63.0,0.0,0,1,0,0,0,1,2,2,4
144747,90000.0,2.0,39.0,0.8158962880825753,1,0,0,0,0,1,0,1,1
144765,148500.0,2.0,52.0,0.7200695428379775,1,1,1,1,1,1,0,1,0
144810,225000.0,2.0,53.0,10.048118715647822,1,0,1,0,1,1,1,1,1
769993,405000.0,4.0,35.0,2.299841885870346,1,1,1,0,0,1,0,5,1
144911,112500.0,3.0,44.0,5.552475410172693,1,1,0,0,1,1,0,1,1
144946,427500.0,3.0,42.0,4.739317029097107,1,0,1,1,1,1,0,1,1
144977,135000.0,4.0,36.0,1.0486183836765983,1,1,0,0,1,1,1,1,1
145006,135000.0,4.0,36.0,1.0486183836765983,1,0,0,0,1,1,1,1,1
145027,135000.0,2.0,26.0,0.572222564460598,1,1,0,0,0,1,0,1,2
145054,103500.0,3.0,44.0,1.133493500893242,1,1,0,0,1,1,0,1,1
145068,51750.0,2.0,47.0,6.883098215569108,1,1,0,0,1,1,0,1,1
145075,225000.0,3.0,34.0,12.468428509825664,1,1,1,0,1,1,0,1,1
145077,126000.0,2.0,30.0,1.067783732725518,1,1,0,0,1,1,0,1,0
145133,900000.0,2.0,53.0,3.5729686441200026,1,1,1,1,1,0,0,1,1
145179,225000.0,1.0,53.0,0.0,0,0,0,0,1,1,2,1,2
145203,517500.0,2.0,45.0,19.636269054121577,1,1,0,1,1,0,3,1,1
145250,517500.0,2.0,45.0,19.636269054121577,1,0,0,1,1,0,3,1,1
145263,103500.0,2.0,68.0,0.0,0,1,0,0,1,1,2,1,1
145292,67500.0,2.0,55.0,1.796066996584461,1,1,0,0,1,1,0,1,1
145313,337500.0,2.0,30.0,1.552393272962484,1,1,0,0,1,0,3,1,1
145331,144000.0,2.0,51.0,4.216376790762301,1,1,1,1,0,1,0,1,1
145364,292500.0,2.0,57.0,14.067366201906951,1,1,0,1,1,1,0,1,1
145366,157500.0,2.0,64.0,0.0,0,1,1,1,0,1,2,1,1
145379,180000.0,1.0,53.0,3.9672272531263473,1,0,0,1,1,1,0,1,2
145420,90000.0,2.0,37.0,0.9664811734669432,1,0,0,0,1,1,0,1,0
145427,180000.0,3.0,45.0,9.965981505438169,1,1,1,0,1,1,0,1,3
145471,396000.0,2.0,52.0,9.719569874809205,1,1,0,1,1,0,1,1,1
145524,396000.0,2.0,52.0,9.719569874809205,1,0,0,1,1,0,1,1,1
145572,157500.0,2.0,36.0,1.067783732725518,1,1,1,1,1,1,1,1,1
145605,225000.0,1.0,49.0,3.635940505280738,1,1,1,1,1,1,0,1,3
145625,65250.0,2.0,64.0,0.0,0,1,1,0,1,1,2,1,1
145704,180000.0,2.0,48.0,1.46751815574584,1,1,1,1,0,1,0,1,1
145718,135000.0,2.0,46.0,6.234214254912832,1,1,0,0,1,1,1,1,1
145773,139500.0,1.0,61.0,0.0,0,0,0,0,1,1,2,1,3
145783,135000.0,2.0,37.0,2.0671197902763234,1,1,1,1,1,1,1,1,1
145818,225000.0,2.0,31.0,0.5530572154116785,1,1,0,0,1,0,3,1,1
145822,90000.0,4.0,41.0,2.551729330513289,1,0,1,0,0,1,0,2,1
145836,135000.0,3.0,38.0,8.301334045189154,1,1,1,0,1,1,0,1,1
145920,103500.0,2.0,36.0,6.319089372129476,1,1,0,0,1,0,0,1,1
145935,189000.0,1.0,51.0,6.067201927486533,1,0,0,0,1,1,0,1,2
145952,72000.0,2.0,67.0,0.0,0,0,0,0,1,1,2,1,1
145965,247500.0,2.0,36.0,0.6351944256213338,1,1,1,0,1,0,0,1,2
145976,225000.0,3.0,32.0,3.468928177854439,1,0,1,1,0,0,0,1,1
146027,252000.0,3.0,45.0,5.7194877375989925,1,0,1,1,1,0,0,1,1
146058,135000.0,2.0,67.0,0.0,0,1,1,0,1,3,2,1,1
146074,202500.0,3.0,38.0,5.7194877375989925,1,1,0,1,1,1,0,1,1
146095,202500.0,3.0,38.0,5.7194877375989925,1,0,0,1,1,1,0,1,1
146112,90000.0,2.0,33.0,14.883262489989528,1,0,1,1,1,1,0,1,1
146151,121500.0,3.0,38.0,7.469010315064649,1,0,0,1,1,1,1,1,1
146158,135000.0,1.0,63.0,0.0,0,0,0,0,1,1,2,1,3
146180,180000.0,3.0,50.0,9.900271737270444,1,0,1,0,1,1,0,1,1
146216,157500.0,3.0,35.0,16.572551113301436,1,1,0,1,1,1,0,1,1
146258,157500.0,3.0,35.0,16.572551113301436,1,0,0,1,1,1,0,1,1
146264,202500.0,1.0,33.0,11.986556876595689,1,1,1,0,1,1,1,1,2
146273,810000.0,3.0,44.0,6.132911695654257,1,0,1,1,1,1,0,1,1
146301,810000.0,3.0,44.0,6.132911695654257,1,1,1,1,1,1,0,1,1
146305,117000.0,2.0,53.0,21.38579163158723,1,1,1,1,1,1,0,1,1
146318,90000.0,1.0,68.0,0.0,0,1,0,0,1,3,2,1,2
146345,112500.0,2.0,49.0,18.04828299006824,1,1,0,0,1,1,0,1,1
146362,112500.0,1.0,43.0,10.653196164192282,1,1,0,0,0,0,0,1,2
146363,261000.0,3.0,28.0,1.984982580066668,1,1,0,1,1,1,1,3,0
770035,90000.0,5.0,33.0,7.986474739385477,1,0,0,0,1,1,0,1,1
